area,latitude,longitude,zone_type,date,day_of_week,hour,is_weekend,is_night,crowd_score,crowd_level,estimated_people,capacity,utilisation_pct,has_metro,bus_stops_nearby,isolation_risk,overcrowd_risk,data_source
Jayanagar,12.923264,77.580798,residential,2024-01-24,Wednesday,17,0,0,0.478,Moderate,1889,4000,47.8,0,8,0.104,0.383,synthetic
Jayanagar,12.925443,77.583041,residential,2024-01-24,Wednesday,18,0,0,0.461,Moderate,1736,4000,46.1,0,8,0.108,0.369,synthetic
Jayanagar,12.922069,77.58213,residential,2024-01-24,Wednesday,19,0,0,0.483,Moderate,1914,4000,48.3,0,8,0.103,0.386,synthetic
Jayanagar,12.927706,77.580166,residential,2024-01-24,Wednesday,20,0,1,0.338,Moderate,1343,4000,33.8,0,8,0.331,0.27,synthetic
Jayanagar,12.927728,77.585874,residential,2024-01-24,Wednesday,21,0,1,0.288,Moderate,1188,4000,28.8,0,8,0.356,0.23,synthetic
Jayanagar,12.924986,77.584371,residential,2024-01-24,Wednesday,22,0,1,0.216,Low,883,4000,21.6,0,8,0.392,0.172,synthetic
Jayanagar,12.928377,77.585654,residential,2024-01-24,Wednesday,23,0,1,0.093,Low,351,4000,9.3,0,8,0.453,0.075,synthetic
Rajajinagar,12.990091,77.552552,residential,2024-01-24,Wednesday,0,0,1,0.103,Low,399,3500,10.3,0,6,0.448,0.082,synthetic
Rajajinagar,12.994736,77.552879,residential,2024-01-24,Wednesday,1,0,1,0.085,Low,329,3500,8.5,0,6,0.458,0.068,synthetic
Rajajinagar,12.997461,77.555353,residential,2024-01-24,Wednesday,2,0,1,0.038,Low,132,3500,3.8,0,6,0.481,0.031,synthetic
Rajajinagar,12.992212,77.5501,residential,2024-01-24,Wednesday,3,0,1,0.044,Low,147,3500,4.4,0,6,0.478,0.035,synthetic
Rajajinagar,12.994726,77.550496,residential,2024-01-24,Wednesday,4,0,1,0.014,Low,52,3500,1.4,0,6,0.493,0.012,synthetic
Rajajinagar,12.997228,77.553824,residential,2024-01-24,Wednesday,5,0,1,0.132,Low,477,3500,13.2,0,6,0.434,0.106,synthetic
Rajajinagar,12.995188,77.555771,residential,2024-01-24,Wednesday,6,0,0,0.147,Low,448,3500,14.7,0,6,0.171,0.117,synthetic
Rajajinagar,12.996432,77.555847,residential,2024-01-24,Wednesday,7,0,0,0.184,Low,567,3500,18.4,0,6,0.163,0.147,synthetic
Rajajinagar,12.990712,77.554203,residential,2024-01-24,Wednesday,8,0,0,0.354,Moderate,1055,3500,35.4,0,6,0.129,0.283,synthetic
Rajajinagar,12.992237,77.552046,residential,2024-01-24,Wednesday,9,0,0,0.393,Moderate,1495,3500,39.3,0,6,0.121,0.315,synthetic
Rajajinagar,12.991233,77.549783,residential,2024-01-24,Wednesday,10,0,0,0.282,Moderate,1094,3500,28.2,0,6,0.144,0.225,synthetic
Rajajinagar,12.997032,77.552967,residential,2024-01-24,Wednesday,11,0,0,0.316,Moderate,1048,3500,31.6,0,6,0.137,0.253,synthetic
Rajajinagar,12.990628,77.553962,residential,2024-01-24,Wednesday,12,0,0,0.351,Moderate,1212,3500,35.1,0,6,0.13,0.281,synthetic
Rajajinagar,12.992361,77.549407,residential,2024-01-24,Wednesday,13,0,0,0.296,Moderate,951,3500,29.6,0,6,0.141,0.237,synthetic
Rajajinagar,12.993361,77.552907,residential,2024-01-24,Wednesday,14,0,0,0.247,Low,944,3500,24.7,0,6,0.151,0.198,synthetic
Rajajinagar,12.994037,77.549328,residential,2024-01-24,Wednesday,15,0,0,0.293,Moderate,975,3500,29.3,0,6,0.141,0.235,synthetic
Rajajinagar,12.99434,77.549775,residential,2024-01-24,Wednesday,16,0,0,0.354,Moderate,1289,3500,35.4,0,6,0.129,0.283,synthetic
Rajajinagar,12.995191,77.556043,residential,2024-01-24,Wednesday,17,0,0,0.413,Moderate,1630,3500,41.3,0,6,0.117,0.331,synthetic
Rajajinagar,12.994781,77.54966,residential,2024-01-24,Wednesday,18,0,0,0.489,Moderate,1590,3500,48.9,0,6,0.102,0.391,synthetic
Rajajinagar,12.991459,77.552705,residential,2024-01-24,Wednesday,19,0,0,0.434,Moderate,1638,3500,43.4,0,6,0.113,0.347,synthetic
Rajajinagar,12.995125,77.551541,residential,2024-01-24,Wednesday,20,0,1,0.3,Moderate,1055,3500,30.0,0,6,0.35,0.24,synthetic
Rajajinagar,12.991695,77.551312,residential,2024-01-24,Wednesday,21,0,1,0.289,Moderate,906,3500,28.9,0,6,0.356,0.231,synthetic
Rajajinagar,12.997567,77.552919,residential,2024-01-24,Wednesday,22,0,1,0.151,Low,497,3500,15.1,0,6,0.425,0.121,synthetic
Rajajinagar,12.990044,77.554372,residential,2024-01-24,Wednesday,23,0,1,0.098,Low,338,3500,9.8,0,6,0.451,0.079,synthetic
Domlur,12.960768,77.638823,mixed,2024-01-24,Wednesday,0,0,1,0.056,Low,245,4500,5.6,0,7,0.472,0.045,synthetic
Domlur,12.957815,77.639079,mixed,2024-01-24,Wednesday,1,0,1,0.085,Low,356,4500,8.5,0,7,0.458,0.068,synthetic
Domlur,12.963913,77.635149,mixed,2024-01-24,Wednesday,2,0,1,0.059,Low,244,4500,5.9,0,7,0.47,0.047,synthetic
Domlur,12.964126,77.637971,mixed,2024-01-24,Wednesday,3,0,1,0.072,Low,287,4500,7.2,0,7,0.464,0.057,synthetic
Domlur,12.961619,77.637693,mixed,2024-01-24,Wednesday,4,0,1,0.046,Low,184,4500,4.6,0,7,0.477,0.037,synthetic
Domlur,12.964498,77.641354,mixed,2024-01-24,Wednesday,5,0,1,0.085,Low,429,4500,8.5,0,7,0.457,0.068,synthetic
Domlur,12.958665,77.640018,mixed,2024-01-24,Wednesday,6,0,0,0.193,Low,768,4500,19.3,0,7,0.161,0.155,synthetic
Domlur,12.958114,77.642646,mixed,2024-01-24,Wednesday,7,0,0,0.256,Moderate,1260,4500,25.6,0,7,0.149,0.205,synthetic
Domlur,12.957983,77.63619,mixed,2024-01-24,Wednesday,8,0,0,0.439,Moderate,1720,4500,43.9,0,7,0.112,0.351,synthetic
Domlur,12.96247,77.640172,mixed,2024-01-24,Wednesday,9,0,0,0.44,Moderate,1723,4500,44.0,0,7,0.112,0.352,synthetic
Domlur,12.961918,77.639302,mixed,2024-01-24,Wednesday,10,0,0,0.342,Moderate,1492,4500,34.2,0,7,0.132,0.273,synthetic
Domlur,12.961655,77.637355,mixed,2024-01-24,Wednesday,11,0,0,0.325,Moderate,1266,4500,32.5,0,7,0.135,0.26,synthetic
Domlur,12.957699,77.642408,mixed,2024-01-24,Wednesday,12,0,0,0.361,Moderate,1784,4500,36.1,0,7,0.128,0.289,synthetic
Domlur,12.963297,77.641205,mixed,2024-01-24,Wednesday,13,0,0,0.391,Moderate,1777,4500,39.1,0,7,0.122,0.313,synthetic
Domlur,12.957263,77.638272,mixed,2024-01-24,Wednesday,14,0,0,0.327,Moderate,1323,4500,32.7,0,7,0.135,0.262,synthetic
Domlur,12.956906,77.638218,mixed,2024-01-24,Wednesday,15,0,0,0.374,Moderate,1447,4500,37.4,0,7,0.125,0.299,synthetic
Domlur,12.960791,77.635576,mixed,2024-01-24,Wednesday,16,0,0,0.382,Moderate,1854,4500,38.2,0,7,0.124,0.306,synthetic
Domlur,12.964275,77.637985,mixed,2024-01-24,Wednesday,17,0,0,0.548,Moderate,2353,4500,54.8,0,7,0.09,0.439,synthetic
Domlur,12.964143,77.636638,mixed,2024-01-24,Wednesday,18,0,0,0.577,High,2539,4500,57.7,0,7,0.085,0.461,synthetic
Domlur,12.95915,77.634851,mixed,2024-01-24,Wednesday,19,0,0,0.492,Moderate,2272,4500,49.2,0,7,0.102,0.394,synthetic
Domlur,12.963424,77.634988,mixed,2024-01-24,Wednesday,20,0,1,0.366,Moderate,1561,4500,36.6,0,7,0.317,0.293,synthetic
Domlur,12.964679,77.634946,mixed,2024-01-24,Wednesday,21,0,1,0.308,Moderate,1328,4500,30.8,0,7,0.346,0.247,synthetic
Domlur,12.960546,77.639271,mixed,2024-01-24,Wednesday,22,0,1,0.169,Low,775,4500,16.9,0,7,0.415,0.136,synthetic
Domlur,12.959313,77.635446,mixed,2024-01-24,Wednesday,23,0,1,0.161,Low,689,4500,16.1,0,7,0.419,0.129,synthetic
Chickpet,12.965428,77.577468,market,2024-01-24,Wednesday,0,0,1,0.11,Low,846,7000,11.0,0,11,0.445,0.088,synthetic
Chickpet,12.96548,77.58069,market,2024-01-24,Wednesday,1,0,1,0.073,Low,492,7000,7.3,0,11,0.463,0.059,synthetic
Chickpet,12.970178,77.579628,market,2024-01-24,Wednesday,2,0,1,0.046,Low,307,7000,4.6,0,11,0.477,0.037,synthetic
Chickpet,12.96965,77.575856,market,2024-01-24,Wednesday,3,0,1,0.076,Low,502,7000,7.6,0,11,0.462,0.061,synthetic
Chickpet,12.968377,77.578413,market,2024-01-24,Wednesday,4,0,1,0.128,Low,814,7000,12.8,0,11,0.436,0.103,synthetic
Chickpet,12.967667,77.580786,market,2024-01-24,Wednesday,5,0,1,0.182,Low,1259,7000,18.2,0,11,0.409,0.145,synthetic
Chickpet,12.969962,77.577878,market,2024-01-24,Wednesday,6,0,0,0.18,Low,1180,7000,18.0,0,11,0.164,0.144,synthetic
Chickpet,12.964227,77.578367,market,2024-01-24,Wednesday,7,0,0,0.209,Low,1407,7000,20.9,0,11,0.158,0.168,synthetic
Chickpet,12.965956,77.579701,market,2024-01-24,Wednesday,8,0,0,0.447,Moderate,3436,7000,44.7,0,11,0.111,0.358,synthetic
Chickpet,12.965527,77.580757,market,2024-01-24,Wednesday,9,0,0,0.667,High,5332,7000,66.7,0,11,0.067,0.533,synthetic
Chickpet,12.968324,77.574945,market,2024-01-24,Wednesday,10,0,0,0.819,Extreme,5986,7000,81.9,0,11,0.036,0.655,synthetic
Chickpet,12.968831,77.579048,market,2024-01-24,Wednesday,11,0,0,0.846,Extreme,6762,7000,84.6,0,11,0.031,0.677,synthetic
Chickpet,12.970333,77.576422,market,2024-01-24,Wednesday,12,0,0,0.814,Extreme,5278,7000,81.4,0,11,0.037,0.651,synthetic
Chickpet,12.968308,77.578094,market,2024-01-24,Wednesday,13,0,0,0.808,Extreme,4886,7000,80.8,0,11,0.038,0.646,synthetic
Chickpet,12.966477,77.577873,market,2024-01-24,Wednesday,14,0,0,0.826,Extreme,6487,7000,82.6,0,11,0.035,0.661,synthetic
Chickpet,12.96757,77.578453,market,2024-01-24,Wednesday,15,0,0,0.844,Extreme,5969,7000,84.4,0,11,0.031,0.675,synthetic
Chickpet,12.967452,77.577156,market,2024-01-24,Wednesday,16,0,0,0.916,Extreme,7084,7000,91.6,0,11,0.017,0.733,synthetic
Chickpet,12.97021,77.575257,market,2024-01-24,Wednesday,17,0,0,0.902,Extreme,5510,7000,90.2,0,11,0.02,0.721,synthetic
Chickpet,12.970561,77.579208,market,2024-01-24,Wednesday,18,0,0,0.91,Extreme,6717,7000,91.0,0,11,0.018,0.728,synthetic
Chickpet,12.970257,77.575228,market,2024-01-24,Wednesday,19,0,0,0.843,Extreme,5735,7000,84.3,0,11,0.031,0.674,synthetic
Chickpet,12.966846,77.573872,market,2024-01-24,Wednesday,20,0,1,0.757,High,5011,7000,75.7,0,11,0.121,0.606,synthetic
Chickpet,12.970237,77.57904,market,2024-01-24,Wednesday,21,0,1,0.509,Moderate,3722,7000,50.9,0,11,0.246,0.407,synthetic
Chickpet,12.967714,77.581186,market,2024-01-24,Wednesday,22,0,1,0.34,Moderate,2255,7000,34.0,0,11,0.33,0.272,synthetic
Chickpet,12.970076,77.574685,market,2024-01-24,Wednesday,23,0,1,0.236,Low,1834,7000,23.6,0,11,0.382,0.189,synthetic
BTM Layout,12.917477,77.611012,residential,2024-01-24,Wednesday,0,0,1,0.109,Low,555,5000,10.9,0,9,0.445,0.087,synthetic
BTM Layout,12.920321,77.60439,residential,2024-01-24,Wednesday,1,0,1,0.096,Low,536,5000,9.6,0,9,0.452,0.077,synthetic
BTM Layout,12.91316,77.605714,residential,2024-01-24,Wednesday,2,0,1,0.029,Low,135,5000,2.9,0,9,0.486,0.023,synthetic
BTM Layout,12.914064,77.611591,residential,2024-01-24,Wednesday,3,0,1,0.091,Low,439,5000,9.1,0,9,0.454,0.073,synthetic
BTM Layout,12.916909,77.611606,residential,2024-01-24,Wednesday,4,0,1,0.1,Low,435,5000,10.0,0,9,0.45,0.08,synthetic
BTM Layout,12.919739,77.605973,residential,2024-01-24,Wednesday,5,0,1,0.162,Low,835,5000,16.2,0,9,0.419,0.13,synthetic
BTM Layout,12.919382,77.604797,residential,2024-01-24,Wednesday,6,0,0,0.21,Low,1024,5000,21.0,0,9,0.158,0.168,synthetic
BTM Layout,12.914537,77.604868,residential,2024-01-24,Wednesday,7,0,0,0.237,Low,1347,5000,23.7,0,9,0.153,0.19,synthetic
BTM Layout,12.91688,77.604636,residential,2024-01-24,Wednesday,8,0,0,0.485,Moderate,2417,5000,48.5,0,9,0.103,0.388,synthetic
BTM Layout,12.916966,77.611609,residential,2024-01-24,Wednesday,9,0,0,0.421,Moderate,2370,5000,42.1,0,9,0.116,0.337,synthetic
BTM Layout,12.915398,77.608776,residential,2024-01-24,Wednesday,10,0,0,0.391,Moderate,2132,5000,39.1,0,9,0.122,0.313,synthetic
BTM Layout,12.914534,77.609576,residential,2024-01-24,Wednesday,11,0,0,0.354,Moderate,1896,5000,35.4,0,9,0.129,0.283,synthetic
BTM Layout,12.918705,77.606066,residential,2024-01-24,Wednesday,12,0,0,0.366,Moderate,2087,5000,36.6,0,9,0.127,0.293,synthetic
BTM Layout,12.919764,77.605846,residential,2024-01-24,Wednesday,13,0,0,0.355,Moderate,1953,5000,35.5,0,9,0.129,0.284,synthetic
BTM Layout,12.918636,77.607199,residential,2024-01-24,Wednesday,14,0,0,0.317,Moderate,1349,5000,31.7,0,9,0.137,0.253,synthetic
BTM Layout,12.914231,77.605824,residential,2024-01-24,Wednesday,15,0,0,0.387,Moderate,2093,5000,38.7,0,9,0.123,0.31,synthetic
BTM Layout,12.919556,77.607889,residential,2024-01-24,Wednesday,16,0,0,0.411,Moderate,2182,5000,41.1,0,9,0.118,0.329,synthetic
BTM Layout,12.916477,77.610364,residential,2024-01-24,Wednesday,17,0,0,0.547,Moderate,2620,5000,54.7,0,9,0.091,0.438,synthetic
BTM Layout,12.916175,77.606001,residential,2024-01-24,Wednesday,18,0,0,0.538,Moderate,2722,5000,53.8,0,9,0.092,0.43,synthetic
BTM Layout,12.916833,77.610152,residential,2024-01-24,Wednesday,19,0,0,0.488,Moderate,2451,5000,48.8,0,9,0.102,0.391,synthetic
BTM Layout,12.917288,77.611772,residential,2024-01-24,Wednesday,20,0,1,0.428,Moderate,2080,5000,42.8,0,9,0.286,0.342,synthetic
BTM Layout,12.913103,77.607641,residential,2024-01-24,Wednesday,21,0,1,0.281,Moderate,1268,5000,28.1,0,9,0.36,0.224,synthetic
BTM Layout,12.915122,77.610389,residential,2024-01-24,Wednesday,22,0,1,0.181,Low,875,5000,18.1,0,9,0.41,0.145,synthetic
BTM Layout,12.918461,77.605949,residential,2024-01-24,Wednesday,23,0,1,0.133,Low,589,5000,13.3,0,9,0.433,0.107,synthetic
KR Puram,12.999178,77.699602,transit,2024-01-24,Wednesday,0,0,1,0.111,Low,597,5500,11.1,1,10,0.444,0.089,synthetic
KR Puram,12.99909,77.692877,transit,2024-01-24,Wednesday,1,0,1,0.06,Low,335,5500,6.0,1,10,0.47,0.048,synthetic
KR Puram,12.994116,77.692903,transit,2024-01-24,Wednesday,2,0,1,0.035,Low,193,5500,3.5,1,10,0.482,0.028,synthetic
KR Puram,12.999931,77.69958,transit,2024-01-24,Wednesday,3,0,1,0.104,Low,636,5500,10.4,1,10,0.448,0.083,synthetic
KR Puram,12.999623,77.694016,transit,2024-01-24,Wednesday,4,0,1,0.084,Low,412,5500,8.4,1,10,0.458,0.067,synthetic
KR Puram,12.997106,77.693979,transit,2024-01-24,Wednesday,5,0,1,0.111,Low,526,5500,11.1,1,10,0.445,0.089,synthetic
KR Puram,12.997527,77.693796,transit,2024-01-24,Wednesday,6,0,0,0.232,Low,1455,5500,23.2,1,10,0.154,0.185,synthetic
KR Puram,12.99656,77.693127,transit,2024-01-24,Wednesday,7,0,0,0.383,Moderate,1948,5500,38.3,1,10,0.123,0.307,synthetic
KR Puram,13.00162,77.694197,transit,2024-01-24,Wednesday,8,0,0,0.641,High,3274,5500,64.1,1,10,0.072,0.513,synthetic
KR Puram,12.995312,77.69966,transit,2024-01-24,Wednesday,9,0,0,0.551,High,3150,5500,55.1,1,10,0.09,0.441,synthetic
KR Puram,12.994114,77.697334,transit,2024-01-24,Wednesday,10,0,0,0.515,Moderate,3005,5500,51.5,1,10,0.097,0.412,synthetic
KR Puram,12.9976,77.694411,transit,2024-01-24,Wednesday,11,0,0,0.411,Moderate,2370,5500,41.1,1,10,0.118,0.329,synthetic
KR Puram,12.999671,77.694086,transit,2024-01-24,Wednesday,12,0,0,0.476,Moderate,2271,5500,47.6,1,10,0.105,0.381,synthetic
KR Puram,12.994869,77.697483,transit,2024-01-24,Wednesday,13,0,0,0.387,Moderate,2326,5500,38.7,1,10,0.123,0.309,synthetic
KR Puram,12.999929,77.695658,transit,2024-01-24,Wednesday,14,0,0,0.354,Moderate,1745,5500,35.4,1,10,0.129,0.283,synthetic
KR Puram,12.993971,77.700051,transit,2024-01-24,Wednesday,15,0,0,0.426,Moderate,2245,5500,42.6,1,10,0.115,0.341,synthetic
KR Puram,12.995643,77.697441,transit,2024-01-24,Wednesday,16,0,0,0.453,Moderate,2253,5500,45.3,1,10,0.109,0.362,synthetic
KR Puram,12.997573,77.695332,transit,2024-01-24,Wednesday,17,0,0,0.663,High,3854,5500,66.3,1,10,0.067,0.53,synthetic
KR Puram,12.995897,77.692315,transit,2024-01-24,Wednesday,18,0,0,0.706,High,3869,5500,70.6,1,10,0.059,0.565,synthetic
KR Puram,12.999949,77.700038,transit,2024-01-24,Wednesday,19,0,0,0.691,High,3317,5500,69.1,1,10,0.062,0.553,synthetic
KR Puram,12.998636,77.692744,transit,2024-01-24,Wednesday,20,0,1,0.532,Moderate,3120,5500,53.2,1,10,0.234,0.425,synthetic
KR Puram,12.999452,77.698918,transit,2024-01-24,Wednesday,21,0,1,0.437,Moderate,2306,5500,43.7,1,10,0.281,0.35,synthetic
KR Puram,12.997493,77.696946,transit,2024-01-24,Wednesday,22,0,1,0.211,Low,1278,5500,21.1,1,10,0.394,0.169,synthetic
KR Puram,12.996913,77.6941,transit,2024-01-24,Wednesday,23,0,1,0.184,Low,916,5500,18.4,1,10,0.408,0.147,synthetic
Nagawara,13.032712,77.620225,residential,2024-01-24,Wednesday,0,0,1,0.021,Low,69,3500,2.1,0,5,0.49,0.017,synthetic
Nagawara,13.034253,77.617685,residential,2024-01-24,Wednesday,1,0,1,0.055,Low,165,3500,5.5,0,5,0.473,0.044,synthetic
Nagawara,13.036974,77.621213,residential,2024-01-24,Wednesday,2,0,1,0.062,Low,184,3500,6.2,0,5,0.469,0.049,synthetic
Nagawara,13.034934,77.62042,residential,2024-01-24,Wednesday,3,0,1,0.02,Low,73,3500,2.0,0,5,0.49,0.016,synthetic
Nagawara,13.030572,77.620525,residential,2024-01-24,Wednesday,4,0,1,0.053,Low,196,3500,5.3,0,5,0.474,0.042,synthetic
Nagawara,13.037789,77.620271,residential,2024-01-24,Wednesday,5,0,1,0.101,Low,321,3500,10.1,0,5,0.449,0.081,synthetic
Nagawara,13.03078,77.620524,residential,2024-01-24,Wednesday,6,0,0,0.139,Low,437,3500,13.9,0,5,0.172,0.112,synthetic
Nagawara,13.033963,77.614037,residential,2024-01-24,Wednesday,7,0,0,0.192,Low,620,3500,19.2,0,5,0.162,0.153,synthetic
Nagawara,13.032618,77.617147,residential,2024-01-24,Wednesday,8,0,0,0.356,Moderate,1148,3500,35.6,0,5,0.129,0.285,synthetic
Nagawara,13.033424,77.617878,residential,2024-01-24,Wednesday,9,0,0,0.367,Moderate,1136,3500,36.7,0,5,0.127,0.294,synthetic
Nagawara,13.036284,77.620829,residential,2024-01-24,Wednesday,10,0,0,0.317,Moderate,977,3500,31.7,0,5,0.137,0.254,synthetic
Nagawara,13.036991,77.619677,residential,2024-01-24,Wednesday,11,0,0,0.279,Moderate,1037,3500,27.9,0,5,0.144,0.223,synthetic
Nagawara,13.035268,77.614689,residential,2024-01-24,Wednesday,12,0,0,0.276,Moderate,903,3500,27.6,0,5,0.145,0.22,synthetic
Nagawara,13.03404,77.615857,residential,2024-01-24,Wednesday,13,0,0,0.325,Moderate,1254,3500,32.5,0,5,0.135,0.26,synthetic
Nagawara,13.033534,77.62095,residential,2024-01-24,Wednesday,14,0,0,0.25,Low,950,3500,25.0,0,5,0.15,0.2,synthetic
Nagawara,13.037833,77.619761,residential,2024-01-24,Wednesday,15,0,0,0.306,Moderate,1071,3500,30.6,0,5,0.139,0.245,synthetic
Nagawara,13.033115,77.619146,residential,2024-01-24,Wednesday,16,0,0,0.344,Moderate,1286,3500,34.4,0,5,0.131,0.275,synthetic
Nagawara,13.03652,77.620772,residential,2024-01-24,Wednesday,17,0,0,0.418,Moderate,1529,3500,41.8,0,5,0.116,0.334,synthetic
Nagawara,13.035291,77.621878,residential,2024-01-24,Wednesday,18,0,0,0.414,Moderate,1382,3500,41.4,0,5,0.117,0.331,synthetic
Nagawara,13.032644,77.619483,residential,2024-01-24,Wednesday,19,0,0,0.44,Moderate,1755,3500,44.0,0,5,0.112,0.352,synthetic
Nagawara,13.033404,77.617771,residential,2024-01-24,Wednesday,20,0,1,0.334,Moderate,1337,3500,33.4,0,5,0.333,0.267,synthetic
Nagawara,13.030752,77.616319,residential,2024-01-24,Wednesday,21,0,1,0.211,Low,829,3500,21.1,0,5,0.394,0.169,synthetic
Nagawara,13.031609,77.619625,residential,2024-01-24,Wednesday,22,0,1,0.138,Low,533,3500,13.8,0,5,0.431,0.11,synthetic
Nagawara,13.034703,77.621011,residential,2024-01-24,Wednesday,23,0,1,0.135,Low,510,3500,13.5,0,5,0.433,0.108,synthetic
JP Nagar,12.894314,77.593204,residential,2024-01-24,Wednesday,0,0,1,0.071,Low,289,4000,7.1,0,7,0.464,0.057,synthetic
JP Nagar,12.8956,77.600597,residential,2024-01-24,Wednesday,1,0,1,0.049,Low,194,4000,4.9,0,7,0.475,0.04,synthetic
JP Nagar,12.898369,77.600692,residential,2024-01-24,Wednesday,2,0,1,0.057,Low,202,4000,5.7,0,7,0.472,0.045,synthetic
JP Nagar,12.893546,77.593946,residential,2024-01-24,Wednesday,3,0,1,0.031,Low,112,4000,3.1,0,7,0.485,0.024,synthetic
JP Nagar,12.898323,77.595594,residential,2024-01-24,Wednesday,4,0,1,0.041,Low,160,4000,4.1,0,7,0.48,0.033,synthetic
JP Nagar,12.897465,77.59548,residential,2024-01-24,Wednesday,5,0,1,0.078,Low,332,4000,7.8,0,7,0.461,0.062,synthetic
JP Nagar,12.89835,77.599672,residential,2024-01-24,Wednesday,6,0,0,0.192,Low,674,4000,19.2,0,7,0.162,0.154,synthetic
JP Nagar,12.898943,77.593685,residential,2024-01-24,Wednesday,7,0,0,0.211,Low,891,4000,21.1,0,7,0.158,0.169,synthetic
JP Nagar,12.898395,77.598637,residential,2024-01-24,Wednesday,8,0,0,0.411,Moderate,1865,4000,41.1,0,7,0.118,0.329,synthetic
JP Nagar,12.893885,77.593802,residential,2024-01-24,Wednesday,9,0,0,0.351,Moderate,1219,4000,35.1,0,7,0.13,0.28,synthetic
JP Nagar,12.894892,77.595069,residential,2024-01-24,Wednesday,10,0,0,0.317,Moderate,1162,4000,31.7,0,7,0.137,0.254,synthetic
JP Nagar,12.900106,77.598678,residential,2024-01-24,Wednesday,11,0,0,0.322,Moderate,1480,4000,32.2,0,7,0.136,0.258,synthetic
JP Nagar,12.901142,77.595199,residential,2024-01-24,Wednesday,12,0,0,0.341,Moderate,1467,4000,34.1,0,7,0.132,0.273,synthetic
JP Nagar,12.897236,77.594328,residential,2024-01-24,Wednesday,13,0,0,0.339,Moderate,1248,4000,33.9,0,7,0.132,0.271,synthetic
JP Nagar,12.895448,77.59464,residential,2024-01-24,Wednesday,14,0,0,0.295,Moderate,1050,4000,29.5,0,7,0.141,0.236,synthetic
JP Nagar,12.899152,77.593703,residential,2024-01-24,Wednesday,15,0,0,0.312,Moderate,1207,4000,31.2,0,7,0.138,0.25,synthetic
JP Nagar,12.898642,77.596751,residential,2024-01-24,Wednesday,16,0,0,0.335,Moderate,1383,4000,33.5,0,7,0.133,0.268,synthetic
JP Nagar,12.898951,77.595219,residential,2024-01-24,Wednesday,17,0,0,0.485,Moderate,2108,4000,48.5,0,7,0.103,0.388,synthetic
JP Nagar,12.898717,77.592924,residential,2024-01-24,Wednesday,18,0,0,0.491,Moderate,2172,4000,49.1,0,7,0.102,0.393,synthetic
JP Nagar,12.897972,77.594693,residential,2024-01-24,Wednesday,19,0,0,0.441,Moderate,1690,4000,44.1,0,7,0.112,0.352,synthetic
JP Nagar,12.896416,77.5967,residential,2024-01-24,Wednesday,20,0,1,0.351,Moderate,1475,4000,35.1,0,7,0.325,0.28,synthetic
JP Nagar,12.898914,77.596246,residential,2024-01-24,Wednesday,21,0,1,0.281,Moderate,1180,4000,28.1,0,7,0.359,0.225,synthetic
JP Nagar,12.89365,77.597909,residential,2024-01-24,Wednesday,22,0,1,0.192,Low,873,4000,19.2,0,7,0.404,0.154,synthetic
JP Nagar,12.896581,77.596597,residential,2024-01-24,Wednesday,23,0,1,0.151,Low,649,4000,15.1,0,7,0.425,0.121,synthetic
MG Road,12.978299,77.602869,commercial,2024-01-25,Thursday,0,0,1,0.112,Low,858,8000,11.2,1,12,0.444,0.089,synthetic
MG Road,12.971385,77.601228,commercial,2024-01-25,Thursday,1,0,1,0.075,Low,617,8000,7.5,1,12,0.463,0.06,synthetic
MG Road,12.977747,77.608229,commercial,2024-01-25,Thursday,2,0,1,0.092,Low,682,8000,9.2,1,12,0.454,0.074,synthetic
MG Road,12.971675,77.607878,commercial,2024-01-25,Thursday,3,0,1,0.093,Low,806,8000,9.3,1,12,0.454,0.074,synthetic
MG Road,12.974196,77.602347,commercial,2024-01-25,Thursday,4,0,1,0.076,Low,535,8000,7.6,1,12,0.462,0.061,synthetic
MG Road,12.978042,77.608207,commercial,2024-01-25,Thursday,5,0,1,0.117,Low,862,8000,11.7,1,12,0.441,0.094,synthetic
MG Road,12.976628,77.602787,commercial,2024-01-25,Thursday,6,0,0,0.11,Low,790,8000,11.0,1,12,0.178,0.088,synthetic
MG Road,12.976692,77.602195,commercial,2024-01-25,Thursday,7,0,0,0.229,Low,1812,8000,22.9,1,12,0.154,0.183,synthetic
MG Road,12.973907,77.606839,commercial,2024-01-25,Thursday,8,0,0,0.41,Moderate,3098,8000,41.0,1,12,0.118,0.328,synthetic
MG Road,12.976419,77.603677,commercial,2024-01-25,Thursday,9,0,0,0.596,High,4705,8000,59.6,1,12,0.081,0.477,synthetic
