area,latitude,longitude,date,hour,month,weather_condition,rainfall_mm_hr,visibility_km,visibility_score,wind_speed_kmh,humidity_pct,temperature_c,flood_risk,waterlogging_risk,road_slipperiness,weather_severity,is_night,data_source
Domlur,12.957086,77.640427,2024-01-21,5,1,Clear,0.0,12.5,1.0,7.8,49.3,21.4,0.0,0.0,0.047,0.053,1,synthetic
Domlur,12.96433,77.642003,2024-01-21,6,1,Cloudy,0.0,9.7,0.808,14.2,63.4,18.2,0.06,0.077,0.081,0.134,0,synthetic
Domlur,12.964589,77.636164,2024-01-21,7,1,Clear,0.0,11.5,0.958,10.6,40.6,16.9,0.041,0.019,0.036,0.089,0,synthetic
Domlur,12.959102,77.639324,2024-01-21,8,1,Cloudy,0.0,8.4,0.7,12.2,66.2,17.8,0.0,0.012,0.105,0.102,0,synthetic
Domlur,12.962686,77.641382,2024-01-21,9,1,Clear,0.0,11.3,0.942,3.6,47.0,20.8,0.022,0.043,0.027,0.04,0,synthetic
Domlur,12.958719,77.641071,2024-01-21,10,1,Clear,0.0,12.2,1.0,10.4,46.3,20.5,0.0,0.0,0.039,0.019,0,synthetic
Domlur,12.958844,77.640866,2024-01-21,11,1,Cloudy,0.0,9.8,0.817,16.6,64.0,21.3,0.0,0.006,0.076,0.071,0,synthetic
Domlur,12.956751,77.633826,2024-01-21,12,1,Cloudy,0.0,8.8,0.733,15.6,65.6,22.0,0.0,0.008,0.084,0.067,0,synthetic
Domlur,12.957697,77.635208,2024-01-21,13,1,Cloudy,0.0,9.2,0.767,16.4,62.4,21.3,0.005,0.022,0.098,0.104,0,synthetic
Domlur,12.958189,77.639227,2024-01-21,14,1,Cloudy,0.0,9.3,0.775,10.5,60.8,23.7,0.007,0.028,0.065,0.15,0,synthetic
Domlur,12.956978,77.642583,2024-01-21,15,1,Clear,0.0,12.6,1.0,9.5,40.9,24.7,0.005,0.0,0.056,0.076,0,synthetic
Domlur,12.961112,77.641789,2024-01-21,16,1,Clear,0.0,12.8,1.0,4.0,44.9,24.6,0.0,0.0,0.035,0.077,0,synthetic
Domlur,12.956568,77.639897,2024-01-21,17,1,Cloudy,0.0,8.3,0.692,14.0,59.2,22.4,0.046,0.021,0.056,0.102,0,synthetic
Domlur,12.96572,77.643488,2024-01-21,18,1,Clear,0.0,11.4,0.95,4.5,45.3,20.9,0.043,0.063,0.04,0.009,0,synthetic
Domlur,12.95666,77.641798,2024-01-21,19,1,Clear,0.0,12.1,1.0,3.0,43.8,22.0,0.01,0.015,0.066,0.025,0,synthetic
Domlur,12.959632,77.640435,2024-01-21,20,1,Clear,0.0,12.1,1.0,8.2,47.1,22.0,0.042,0.027,0.039,0.017,1,synthetic
Domlur,12.957809,77.633847,2024-01-21,21,1,Moderate Rain,8.51,5.1,0.425,17.4,86.1,20.6,0.02,0.039,0.528,0.482,1,synthetic
Domlur,12.95831,77.636366,2024-01-21,22,1,Clear,0.0,11.4,0.95,11.6,42.0,17.8,0.016,0.043,0.064,0.025,1,synthetic
Domlur,12.964247,77.636921,2024-01-21,23,1,Clear,0.0,12.4,1.0,12.3,41.6,18.8,0.0,0.011,0.042,0.089,1,synthetic
Chickpet,12.966122,77.580247,2024-01-21,0,1,Clear,0.0,11.3,0.942,4.3,41.8,18.7,0.021,0.019,0.079,0.093,1,synthetic
Chickpet,12.964562,77.579745,2024-01-21,1,1,Clear,0.0,12.5,1.0,7.2,47.3,18.5,0.0,0.019,0.056,0.096,1,synthetic
Chickpet,12.968276,77.574883,2024-01-21,2,1,Cloudy,0.0,8.7,0.725,12.3,57.1,19.3,0.01,0.0,0.108,0.065,1,synthetic
Chickpet,12.966748,77.574623,2024-01-21,3,1,Clear,0.0,11.7,0.975,6.9,48.6,18.9,0.015,0.029,0.039,0.041,1,synthetic
Chickpet,12.966664,77.58076,2024-01-21,4,1,Cloudy,0.0,8.3,0.692,8.4,66.1,19.0,0.025,0.034,0.052,0.093,1,synthetic
Chickpet,12.964608,77.575965,2024-01-21,5,1,Clear,0.0,11.3,0.942,6.3,40.4,21.6,0.048,0.031,0.075,0.096,1,synthetic
Chickpet,12.971054,77.57829,2024-01-21,6,1,Clear,0.0,11.9,0.992,8.2,41.0,17.5,0.014,0.039,0.023,0.095,0,synthetic
Chickpet,12.971706,77.577804,2024-01-21,7,1,Clear,0.0,12.2,1.0,11.9,48.8,18.3,0.042,0.033,0.075,0.026,0,synthetic
Chickpet,12.967069,77.579734,2024-01-21,8,1,Clear,0.0,12.4,1.0,9.1,42.5,15.7,0.045,0.064,0.059,0.094,0,synthetic
Chickpet,12.96515,77.577183,2024-01-21,9,1,Clear,0.0,12.4,1.0,9.5,49.6,22.4,0.05,0.026,0.062,0.006,0,synthetic
Chickpet,12.965304,77.57369,2024-01-21,10,1,Clear,0.0,11.9,0.992,10.7,48.1,22.3,0.008,0.0,0.027,0.037,0,synthetic
Chickpet,12.965962,77.574868,2024-01-21,11,1,Cloudy,0.0,9.4,0.783,11.4,66.7,21.0,0.0,0.001,0.077,0.082,0,synthetic
Chickpet,12.962604,77.576441,2024-01-21,12,1,Cloudy,0.0,9.7,0.808,13.3,63.7,20.9,0.011,0.004,0.091,0.113,0,synthetic
Chickpet,12.966208,77.576702,2024-01-21,13,1,Strong Wind,0.88,7.2,0.6,60.4,61.3,22.2,0.0,0.007,0.14,0.5,0,synthetic
Chickpet,12.963466,77.581191,2024-01-21,14,1,Clear,0.0,12.3,1.0,7.3,49.3,24.5,0.002,0.008,0.076,0.013,0,synthetic
Chickpet,12.964024,77.575159,2024-01-21,15,1,Clear,0.0,11.6,0.967,4.3,44.0,25.5,0.017,0.043,0.073,0.062,0,synthetic
Chickpet,12.964705,77.572669,2024-01-21,16,1,Cloudy,0.0,8.6,0.717,12.0,64.7,23.8,0.003,0.0,0.11,0.072,0,synthetic
Chickpet,12.964636,77.580089,2024-01-21,17,1,Clear,0.0,12.6,1.0,4.5,44.8,20.5,0.0,0.0,0.07,0.052,0,synthetic
Chickpet,12.971224,77.581976,2024-01-21,18,1,Clear,0.0,12.7,1.0,4.3,49.0,19.6,0.0,0.0,0.079,0.054,0,synthetic
Chickpet,12.967261,77.579202,2024-01-21,19,1,Strong Wind,1.07,7.5,0.625,67.1,64.4,20.9,0.024,0.028,0.122,0.478,0,synthetic
Chickpet,12.963999,77.574743,2024-01-21,20,1,Clear,0.0,11.8,0.983,8.7,49.5,19.5,0.016,0.0,0.07,0.013,1,synthetic
Chickpet,12.969888,77.57361,2024-01-21,21,1,Clear,0.0,11.5,0.958,6.5,49.6,20.5,0.016,0.0,0.065,0.027,1,synthetic
Chickpet,12.964169,77.577927,2024-01-21,22,1,Clear,0.0,12.4,1.0,11.0,45.7,18.1,0.0,0.0,0.035,0.011,1,synthetic
Chickpet,12.971459,77.572497,2024-01-21,23,1,Clear,0.0,11.4,0.95,7.6,40.2,17.9,0.016,0.023,0.041,0.096,1,synthetic
KR Puram,13.001217,77.697514,2024-01-21,0,1,Clear,0.0,11.5,0.958,8.1,44.6,17.3,0.0,0.0,0.043,0.04,1,synthetic
KR Puram,12.99966,77.694936,2024-01-21,1,1,Clear,0.0,11.3,0.942,3.1,41.6,19.4,0.032,0.011,0.06,0.027,1,synthetic
KR Puram,12.997592,77.699145,2024-01-21,2,1,Fog,0.22,1.1,0.092,6.8,88.3,18.4,0.0,0.0,0.165,0.522,1,synthetic
KR Puram,12.995833,77.697932,2024-01-21,3,1,Clear,0.0,11.4,0.95,12.5,42.1,18.6,0.034,0.02,0.033,0.003,1,synthetic
KR Puram,13.002205,77.695462,2024-01-21,4,1,Clear,0.0,12.2,1.0,11.8,41.7,16.7,0.055,0.074,0.036,0.062,1,synthetic
KR Puram,12.998781,77.692424,2024-01-21,5,1,Cloudy,0.0,9.4,0.783,10.3,64.7,19.6,0.027,0.025,0.054,0.092,1,synthetic
KR Puram,12.998717,77.69275,2024-01-21,6,1,Fog,0.22,0.2,0.017,4.9,85.6,18.1,0.0,0.005,0.153,0.591,0,synthetic
KR Puram,13.002281,77.69432,2024-01-21,7,1,Clear,0.0,11.4,0.95,7.7,46.3,17.0,0.0,0.029,0.053,0.087,0,synthetic
KR Puram,13.001387,77.695477,2024-01-21,8,1,Cloudy,0.0,9.3,0.775,10.3,64.9,16.7,0.019,0.0,0.069,0.109,0,synthetic
KR Puram,12.994337,77.693483,2024-01-21,9,1,Clear,0.0,11.3,0.942,6.5,41.5,22.2,0.0,0.001,0.045,0.034,0,synthetic
KR Puram,12.998994,77.69784,2024-01-21,10,1,Cloudy,0.0,9.7,0.808,15.9,63.7,19.6,0.002,0.0,0.09,0.149,0,synthetic
KR Puram,12.998202,77.692266,2024-01-21,11,1,Cloudy,0.0,8.2,0.683,11.9,65.7,22.0,0.006,0.011,0.052,0.134,0,synthetic
KR Puram,12.993861,77.694347,2024-01-21,12,1,Clear,0.0,12.4,1.0,6.9,40.8,20.9,0.036,0.053,0.053,0.098,0,synthetic
KR Puram,12.998223,77.698254,2024-01-21,13,1,Cloudy,0.0,8.9,0.742,13.8,66.7,20.8,0.036,0.029,0.063,0.082,0,synthetic
KR Puram,12.994452,77.698202,2024-01-21,14,1,Fog,0.22,0.2,0.017,4.3,94.2,24.6,0.023,0.012,0.136,0.578,0,synthetic
KR Puram,12.994952,77.699104,2024-01-21,15,1,Clear,0.0,12.1,1.0,6.8,49.4,24.4,0.0,0.027,0.052,0.04,0,synthetic
KR Puram,12.998499,77.693786,2024-01-21,16,1,Clear,0.0,11.4,0.95,4.6,43.6,26.4,0.023,0.0,0.055,0.036,0,synthetic
KR Puram,12.994984,77.691957,2024-01-21,17,1,Thunderstorm,43.92,1.5,0.125,59.5,97.3,20.0,0.059,0.186,1.0,0.909,0,synthetic
KR Puram,12.996744,77.692195,2024-01-21,18,1,Fog,0.2,0.2,0.017,6.4,90.6,19.7,0.0,0.0,0.167,0.567,0,synthetic
KR Puram,12.994,77.695203,2024-01-21,19,1,Cloudy,0.0,9.5,0.792,13.8,64.2,20.4,0.0,0.0,0.096,0.088,0,synthetic
KR Puram,12.995024,77.694776,2024-01-21,20,1,Fog,0.23,0.3,0.025,9.9,88.6,22.4,0.012,0.0,0.126,0.522,1,synthetic
KR Puram,13.000534,77.691758,2024-01-21,21,1,Cloudy,0.0,9.4,0.783,14.1,65.0,20.2,0.0,0.0,0.099,0.112,1,synthetic
KR Puram,12.996125,77.698959,2024-01-21,22,1,Clear,0.0,11.7,0.975,6.5,45.6,18.1,0.0,0.01,0.025,0.095,1,synthetic
KR Puram,12.993342,77.700673,2024-01-21,23,1,Cloudy,0.0,9.5,0.792,10.2,64.8,19.5,0.0,0.0,0.073,0.07,1,synthetic
Nagawara,13.031627,77.613075,2024-01-21,0,1,Clear,0.0,11.8,0.983,6.1,41.5,17.5,0.0,0.021,0.066,0.099,1,synthetic
Nagawara,13.035252,77.622039,2024-01-21,1,1,Clear,0.0,12.7,1.0,12.2,48.5,17.6,0.0,0.0,0.066,0.019,1,synthetic
Nagawara,13.035228,77.613451,2024-01-21,2,1,Clear,0.0,12.1,1.0,11.3,42.8,19.3,0.0,0.0,0.072,0.064,1,synthetic
Nagawara,13.03233,77.617137,2024-01-21,3,1,Clear,0.0,11.4,0.95,7.7,40.4,17.4,0.047,0.062,0.078,0.006,1,synthetic
Nagawara,13.032223,77.618367,2024-01-21,4,1,Cloudy,0.0,9.4,0.783,7.2,60.9,18.1,0.0,0.0,0.109,0.12,1,synthetic
Nagawara,13.029873,77.617049,2024-01-21,5,1,Clear,0.0,12.2,1.0,3.5,48.1,20.7,0.0,0.006,0.029,0.093,1,synthetic
Nagawara,13.032961,77.619403,2024-01-21,6,1,Cloudy,0.0,9.6,0.8,15.8,57.2,18.4,0.027,0.023,0.078,0.103,0,synthetic
Nagawara,13.032574,77.614774,2024-01-21,7,1,Clear,0.0,11.5,0.958,9.8,43.0,15.8,0.021,0.011,0.049,0.019,0,synthetic
Nagawara,13.035,77.619419,2024-01-21,8,1,Cloudy,0.0,8.8,0.733,11.9,65.8,17.9,0.02,0.027,0.065,0.078,0,synthetic
Nagawara,13.029206,77.617132,2024-01-21,9,1,Clear,0.0,12.7,1.0,6.2,49.5,21.5,0.002,0.028,0.077,0.01,0,synthetic
Nagawara,13.034211,77.616737,2024-01-21,10,1,Strong Wind,0.97,8.7,0.725,62.6,55.6,19.5,0.018,0.037,0.122,0.549,0,synthetic
Nagawara,13.035298,77.621359,2024-01-21,11,1,Clear,0.0,11.6,0.967,5.6,48.5,22.1,0.017,0.044,0.059,0.008,0,synthetic
Nagawara,13.032865,77.622455,2024-01-21,12,1,Clear,0.0,12.5,1.0,4.3,42.8,20.5,0.039,0.051,0.05,0.042,0,synthetic
Nagawara,13.029893,77.613258,2024-01-21,13,1,Clear,0.0,12.1,1.0,3.5,49.1,19.6,0.0,0.0,0.037,0.043,0,synthetic
Nagawara,13.030385,77.618928,2024-01-21,14,1,Clear,0.0,12.0,1.0,7.5,45.7,24.3,0.056,0.071,0.048,0.014,0,synthetic
Nagawara,13.033799,77.6213,2024-01-21,15,1,Clear,0.0,12.6,1.0,7.1,43.7,24.8,0.057,0.038,0.063,0.043,0,synthetic
Nagawara,13.037251,77.619917,2024-01-21,16,1,Fog,0.22,0.6,0.05,4.0,87.2,25.1,0.051,0.024,0.168,0.582,0,synthetic
Nagawara,13.03782,77.614945,2024-01-21,17,1,Clear,0.0,12.3,1.0,12.0,46.0,20.2,0.025,0.049,0.068,0.051,0,synthetic
Nagawara,13.029937,77.622032,2024-01-21,18,1,Clear,0.0,11.8,0.983,8.4,48.8,21.2,0.0,0.004,0.05,0.095,0,synthetic
Nagawara,13.032676,77.615378,2024-01-21,19,1,Clear,0.0,11.4,0.95,3.3,47.1,21.4,0.0,0.016,0.047,0.034,0,synthetic
Nagawara,13.032869,77.618548,2024-01-21,20,1,Clear,0.0,12.7,1.0,7.0,46.0,20.5,0.047,0.037,0.032,0.078,1,synthetic
Nagawara,13.031281,77.616419,2024-01-21,21,1,Clear,0.0,11.4,0.95,5.3,45.9,20.7,0.031,0.025,0.023,0.001,1,synthetic
Nagawara,13.037775,77.618014,2024-01-21,22,1,Cloudy,0.0,9.4,0.783,11.3,66.7,16.5,0.026,0.0,0.096,0.053,1,synthetic
Nagawara,13.033512,77.617718,2024-01-21,23,1,Fog,0.2,0.2,0.017,2.0,87.0,18.2,0.0,0.0,0.179,0.533,1,synthetic
JP Nagar,12.898813,77.593334,2024-01-21,0,1,Fog,0.2,0.5,0.042,8.8,86.8,16.9,0.018,0.026,0.145,0.529,1,synthetic
JP Nagar,12.894183,77.594694,2024-01-21,1,1,Clear,0.0,11.8,0.983,3.4,48.7,18.3,0.0,0.002,0.037,0.012,1,synthetic
JP Nagar,12.892963,77.592315,2024-01-21,2,1,Fog,0.17,0.9,0.075,0.3,91.1,17.0,0.0,0.006,0.175,0.541,1,synthetic
JP Nagar,12.898943,77.600108,2024-01-21,3,1,Fog,0.19,0.2,0.017,3.2,90.5,16.9,0.023,0.037,0.15,0.556,1,synthetic
JP Nagar,12.894217,77.596207,2024-01-21,4,1,Clear,0.0,12.4,1.0,9.9,49.6,16.8,0.0,0.0,0.051,0.078,1,synthetic
JP Nagar,12.893016,77.597066,2024-01-21,5,1,Fog,0.18,1.3,0.108,6.7,94.3,21.4,0.011,0.028,0.179,0.572,1,synthetic
JP Nagar,12.895251,77.594797,2024-01-21,6,1,Cloudy,0.0,8.6,0.717,12.0,66.2,17.5,0.0,0.002,0.098,0.099,0,synthetic
JP Nagar,12.895047,77.596136,2024-01-21,7,1,Clear,0.0,12.3,1.0,11.7,46.2,16.4,0.06,0.054,0.054,0.008,0,synthetic
JP Nagar,12.899385,77.595296,2024-01-21,8,1,Cloudy,0.0,9.4,0.783,13.0,59.1,18.0,0.043,0.062,0.073,0.142,0,synthetic
JP Nagar,12.900385,77.600121,2024-01-21,9,1,Strong Wind,0.81,8.1,0.675,68.4,57.1,22.2,0.036,0.027,0.127,0.55,0,synthetic
JP Nagar,12.898314,77.6001,2024-01-21,10,1,Clear,0.0,11.5,0.958,3.4,47.8,21.5,0.032,0.046,0.021,0.078,0,synthetic
JP Nagar,12.894573,77.597753,2024-01-21,11,1,Clear,0.0,12.2,1.0,6.5,49.6,19.8,0.0,0.022,0.069,0.046,0,synthetic
JP Nagar,12.897558,77.598977,2024-01-21,12,1,Clear,0.0,11.4,0.95,3.3,48.1,20.6,0.0,0.0,0.051,0.055,0,synthetic
JP Nagar,12.893247,77.601459,2024-01-21,13,1,Clear,0.0,11.3,0.942,8.1,49.2,20.9,0.0,0.028,0.048,0.053,0,synthetic
JP Nagar,12.894418,77.60169,2024-01-21,14,1,Clear,0.0,11.8,0.983,9.2,45.6,23.9,0.006,0.026,0.029,0.07,0,synthetic
JP Nagar,12.894453,77.598778,2024-01-21,15,1,Clear,0.0,12.2,1.0,7.5,44.3,25.6,0.021,0.018,0.051,0.071,0,synthetic
JP Nagar,12.893944,77.598079,2024-01-21,16,1,Clear,0.0,11.2,0.933,10.6,42.8,25.6,0.056,0.063,0.047,0.008,0,synthetic
JP Nagar,12.901076,77.599069,2024-01-21,17,1,Strong Wind,1.23,8.0,0.667,61.1,57.3,21.3,0.042,0.011,0.14,0.501,0,synthetic
JP Nagar,12.899958,77.598834,2024-01-21,18,1,Cloudy,0.0,8.8,0.733,7.8,59.0,22.3,0.042,0.053,0.051,0.11,0,synthetic
JP Nagar,12.901285,77.596135,2024-01-21,19,1,Clear,0.0,12.4,1.0,9.5,48.5,21.8,0.06,0.07,0.052,0.081,0,synthetic
JP Nagar,12.900248,77.599263,2024-01-21,20,1,Clear,0.0,11.3,0.942,9.0,49.3,21.5,0.0,0.003,0.024,0.05,1,synthetic
JP Nagar,12.898279,77.601606,2024-01-21,21,1,Clear,0.0,11.5,0.958,12.6,40.7,21.4,0.0,0.0,0.026,0.075,1,synthetic
JP Nagar,12.898243,77.59869,2024-01-21,22,1,Clear,0.0,12.1,1.0,6.5,40.4,16.6,0.001,0.0,0.028,0.027,1,synthetic
JP Nagar,12.899247,77.592645,2024-01-21,23,1,Clear,0.0,12.6,1.0,12.2,42.4,17.4,0.042,0.009,0.041,0.065,1,synthetic
Koramangala,12.937405,77.623736,2024-01-22,0,1,Cloudy,0.0,8.9,0.742,9.3,63.8,16.8,0.025,0.026,0.051,0.095,1,synthetic
Koramangala,12.936527,77.624848,2024-01-22,1,1,Clear,0.0,12.6,1.0,10.8,46.5,18.7,0.063,0.05,0.054,0.058,1,synthetic
Koramangala,12.935315,77.625316,2024-01-22,2,1,Strong Wind,1.02,7.3,0.608,68.7,61.5,19.2,0.002,0.0,0.099,0.497,1,synthetic
Koramangala,12.933325,77.621507,2024-01-22,3,1,Clear,0.0,11.8,0.983,6.6,43.9,16.6,0.0,0.0,0.069,0.023,1,synthetic
Koramangala,12.937318,77.620534,2024-01-22,4,1,Cloudy,0.0,8.7,0.725,11.8,58.6,17.6,0.04,0.038,0.082,0.131,1,synthetic
Koramangala,12.938631,77.622765,2024-01-22,5,1,Clear,0.0,11.8,0.983,12.9,47.4,19.9,0.06,0.046,0.065,0.032,1,synthetic
Koramangala,12.93324,77.619623,2024-01-22,6,1,Clear,0.0,12.1,1.0,8.4,48.9,16.5,0.057,0.074,0.022,0.013,0,synthetic
Koramangala,12.93779,77.627006,2024-01-22,7,1,Clear,0.0,11.6,0.967,5.7,45.1,15.7,0.002,0.001,0.053,0.073,0,synthetic
Koramangala,12.934703,77.629292,2024-01-22,8,1,Clear,0.0,12.8,1.0,10.8,41.2,15.8,0.041,0.061,0.063,0.055,0,synthetic
Koramangala,12.93254,77.628263,2024-01-22,9,1,Clear,0.0,11.2,0.933,5.5,45.0,22.3,0.006,0.01,0.055,0.008,0,synthetic
Koramangala,12.930394,77.622501,2024-01-22,10,1,Cloudy,0.0,9.3,0.775,8.8,62.6,19.6,0.0,0.017,0.072,0.132,0,synthetic
Koramangala,12.937027,77.624159,2024-01-22,11,1,Clear,0.0,11.7,0.975,6.1,41.1,21.6,0.0,0.0,0.023,0.097,0,synthetic
Koramangala,12.932839,77.624317,2024-01-22,12,1,Clear,0.0,12.2,1.0,10.1,42.2,21.7,0.001,0.0,0.077,0.086,0,synthetic
Koramangala,12.932991,77.627929,2024-01-22,13,1,Strong Wind,1.04,7.6,0.633,64.7,59.6,22.4,0.0,0.0,0.15,0.505,0,synthetic
Koramangala,12.932751,77.622992,2024-01-22,14,1,Fog,0.2,0.7,0.058,2.1,94.5,25.2,0.065,0.048,0.123,0.584,0,synthetic
Koramangala,12.935252,77.627428,2024-01-22,15,1,Fog,0.17,0.4,0.033,9.7,87.9,25.0,0.06,0.045,0.139,0.583,0,synthetic
Koramangala,12.934382,77.62606,2024-01-22,16,1,Strong Wind,0.97,7.8,0.65,65.4,60.7,23.7,0.038,0.007,0.107,0.483,0,synthetic
Koramangala,12.937991,77.62917,2024-01-22,17,1,Cloudy,0.0,8.7,0.725,11.0,58.3,19.5,0.043,0.042,0.073,0.148,0,synthetic
Koramangala,12.933514,77.627084,2024-01-22,18,1,Clear,0.0,12.6,1.0,11.2,44.9,20.9,0.065,0.028,0.041,0.071,0,synthetic
Koramangala,12.930484,77.620445,2024-01-22,19,1,Clear,0.0,12.3,1.0,12.2,41.8,19.8,0.008,0.026,0.029,0.034,0,synthetic
Koramangala,12.939697,77.620887,2024-01-22,20,1,Clear,0.0,11.3,0.942,4.9,43.0,22.2,0.058,0.026,0.064,0.033,1,synthetic
Koramangala,12.934541,77.62739,2024-01-22,21,1,Strong Wind,1.0,8.3,0.692,66.6,60.9,21.9,0.058,0.043,0.097,0.517,1,synthetic
Koramangala,12.935272,77.626021,2024-01-22,22,1,Clear,0.0,11.7,0.975,5.8,42.3,18.7,0.059,0.038,0.031,0.046,1,synthetic
Koramangala,12.937647,77.62912,2024-01-22,23,1,Clear,0.0,11.8,0.983,11.5,41.7,18.6,0.025,0.043,0.023,0.066,1,synthetic
Silk Board,12.92038,77.611018,2024-01-22,0,1,Fog,0.23,0.9,0.075,9.1,89.8,19.1,0.038,0.017,0.164,0.515,1,synthetic
Silk Board,12.912181,77.605539,2024-01-22,1,1,Clear,0.0,11.2,0.933,9.6,48.4,19.5,0.044,0.026,0.04,0.083,1,synthetic
Silk Board,12.917225,77.609806,2024-01-22,2,1,Cloudy,0.0,9.0,0.75,12.1,65.3,17.4,0.055,0.033,0.062,0.13,1,synthetic
Silk Board,12.914142,77.607734,2024-01-22,3,1,Clear,0.0,11.5,0.958,5.9,49.1,17.5,0.02,0.024,0.034,0.042,1,synthetic
Silk Board,12.914294,77.606143,2024-01-22,4,1,Clear,0.0,11.3,0.942,9.7,44.9,17.9,0.001,0.0,0.073,0.085,1,synthetic
Silk Board,12.913596,77.612426,2024-01-22,5,1,Clear,0.0,11.5,0.958,12.4,45.4,22.3,0.035,0.012,0.037,0.092,1,synthetic
Silk Board,12.913125,77.611954,2024-01-22,6,1,Clear,0.0,12.8,1.0,4.4,45.3,15.5,0.013,0.04,0.042,0.003,0,synthetic
Silk Board,12.918317,77.606,2024-01-22,7,1,Strong Wind,0.81,8.4,0.7,60.3,55.6,16.7,0.068,0.05,0.097,0.509,0,synthetic
Silk Board,12.911931,77.610196,2024-01-22,8,1,Cloudy,0.0,9.3,0.775,16.1,66.7,16.8,0.064,0.048,0.103,0.09,0,synthetic
Silk Board,12.917886,77.605207,2024-01-22,9,1,Heavy Rain,24.51,2.1,0.175,30.7,89.6,22.0,0.05,0.132,0.868,0.671,0,synthetic
Silk Board,12.916052,77.605431,2024-01-22,10,1,Clear,0.0,11.6,0.967,6.9,45.2,19.6,0.0,0.016,0.06,0.014,0,synthetic
Silk Board,12.917916,77.613241,2024-01-22,11,1,Clear,0.0,12.4,1.0,10.1,40.9,22.0,0.043,0.025,0.063,0.073,0,synthetic
Silk Board,12.913803,77.614568,2024-01-22,12,1,Cloudy,0.0,8.5,0.708,16.3,61.4,20.3,0.014,0.006,0.076,0.134,0,synthetic
Silk Board,12.918168,77.613714,2024-01-22,13,1,Clear,0.0,11.5,0.958,5.6,46.5,20.3,0.0,0.0,0.044,0.033,0,synthetic
Silk Board,12.912319,77.605299,2024-01-22,14,1,Clear,0.0,12.3,1.0,6.9,40.7,24.7,0.0,0.0,0.056,0.037,0,synthetic
Silk Board,12.919779,77.613958,2024-01-22,15,1,Clear,0.0,11.7,0.975,5.1,40.1,23.8,0.0,0.0,0.033,0.001,0,synthetic
Silk Board,12.914056,77.605989,2024-01-22,16,1,Clear,0.0,12.6,1.0,5.3,47.8,25.7,0.061,0.056,0.023,0.081,0,synthetic
Silk Board,12.919629,77.608667,2024-01-22,17,1,Clear,0.0,11.5,0.958,9.1,43.6,19.6,0.064,0.035,0.044,0.067,0,synthetic
Silk Board,12.912315,77.61261,2024-01-22,18,1,Clear,0.0,12.6,1.0,7.3,40.5,22.3,0.022,0.038,0.035,0.008,0,synthetic
Silk Board,12.9139,77.60809,2024-01-22,19,1,Clear,0.0,11.7,0.975,5.6,46.3,20.6,0.0,0.0,0.058,0.096,0,synthetic
Silk Board,12.913205,77.608926,2024-01-22,20,1,Clear,0.0,11.8,0.983,5.5,45.9,21.9,0.0,0.0,0.061,0.04,1,synthetic
Silk Board,12.913033,77.614133,2024-01-22,21,1,Clear,0.0,12.2,1.0,3.2,41.7,21.9,0.0,0.0,0.066,0.094,1,synthetic
Silk Board,12.914306,77.608615,2024-01-22,22,1,Clear,0.0,12.1,1.0,4.3,46.8,19.0,0.005,0.013,0.03,0.008,1,synthetic
Silk Board,12.914706,77.612452,2024-01-22,23,1,Strong Wind,1.02,7.9,0.658,65.1,59.8,17.2,0.027,0.004,0.104,0.462,1,synthetic
BTM Layout,12.915773,77.612448,2024-01-22,0,1,Fog,0.24,0.2,0.017,7.6,94.5,17.6,0.059,0.07,0.171,0.507,1,synthetic
BTM Layout,12.916039,77.606213,2024-01-22,1,1,Clear,0.0,11.9,0.992,12.1,41.3,19.1,0.044,0.054,0.03,0.049,1,synthetic
BTM Layout,12.915908,77.605861,2024-01-22,2,1,Clear,0.0,12.5,1.0,4.7,47.5,17.2,0.0,0.0,0.045,0.082,1,synthetic
BTM Layout,12.919407,77.603738,2024-01-22,3,1,Clear,0.0,11.3,0.942,11.1,49.8,17.4,0.063,0.042,0.043,0.059,1,synthetic
BTM Layout,12.914245,77.607381,2024-01-22,4,1,Cloudy,0.0,8.6,0.717,14.4,59.0,17.1,0.0,0.019,0.059,0.119,1,synthetic
BTM Layout,12.918645,77.609402,2024-01-22,5,1,Fog,0.24,0.4,0.033,4.6,86.0,21.2,0.0,0.008,0.123,0.523,1,synthetic
BTM Layout,12.92081,77.611453,2024-01-22,6,1,Heavy Rain,16.63,2.8,0.233,34.5,96.8,17.3,0.045,0.115,0.827,0.66,0,synthetic
BTM Layout,12.918446,77.609363,2024-01-22,7,1,Clear,0.0,12.7,1.0,5.4,46.7,18.5,0.008,0.0,0.062,0.037,0,synthetic
BTM Layout,12.916433,77.605388,2024-01-22,8,1,Cloudy,0.0,9.7,0.808,10.1,63.1,17.8,0.0,0.0,0.084,0.141,0,synthetic
BTM Layout,12.920308,77.605755,2024-01-22,9,1,Cloudy,0.0,8.7,0.725,7.0,62.6,21.4,0.039,0.027,0.091,0.115,0,synthetic
BTM Layout,12.914001,77.609461,2024-01-22,10,1,Cloudy,0.0,9.6,0.8,13.6,57.0,19.8,0.0,0.027,0.096,0.108,0,synthetic
BTM Layout,12.918084,77.612601,2024-01-22,11,1,Cloudy,0.0,9.6,0.8,15.2,63.4,20.2,0.015,0.017,0.063,0.094,0,synthetic
BTM Layout,12.919172,77.612077,2024-01-22,12,1,Clear,0.0,12.7,1.0,9.9,42.4,21.0,0.0,0.0,0.078,0.039,0,synthetic
